output_id	origin	original_id	length	sequence_sha256
BASE_00002736	baseline	k141_23649	7272	603deb0003c1c8f2613e85cdad2bc5396891ae1b044fd96b3c22adead7a6d5f3
BASE_00002737	baseline	k141_2265	1013	9945108fb8529d70ee86568ef3b77085aec15ca249fc09d6b2f4742891439e14
BASE_00002738	baseline	k141_9525	2035	3b2a1f57b2c3341f879525bcdbe59cf3c5dd7e0bce0dcba7b0bb1534ea86e4d7
BASE_00002739	baseline	k141_16665	1189	6c3b9678caee64e31c407aae0c2e9925fda569de1e26b88aa5090a4416541837
BASE_00002740	baseline	k141_2268	1119	149da63e5d7c24870b8712aec4e05d1c056b09bc14ee83ad6c3636df5779e7bc
BASE_00002741	baseline	k141_23651	2329	bce42b560d6206ff3b2700f29e433f78804be988b151cfec2c7f568e3f7bccd5
BASE_00002742	baseline	k141_2269	1549	2dc133cd83b37506d305d958a35e984a8e6ee6aa3b81637577a4fde86a188b06
BASE_00002743	baseline	k141_23655	1023	ce7243bb4f017004405eb781fd6ea9c59f47c3d1d39181fea58e3e070c8cc24c
BASE_00002744	baseline	k141_23656	1250	32f4a6ecc09ad38ce5d94e08d038b5d1104591f85ce3978388ad51623066627c
BASE_00002745	baseline	k141_16668	3391	30bb2170763910b376a8179cafda035c3acd06ab0975a389d7cbb9ce6162a2de
BASE_00002746	baseline	k141_2272	1419	453e27e0e96dc5408f43da69663d973434bb140c4b4d6707c1ccd59769bb04a8
BASE_00002747	baseline	k141_9530	3505	8242cb63933a0c922e7d9dcdc8fecd0c115f1d27bc9c7f830430c484d8633525
BASE_00002748	baseline	k141_16669	1823	9a2c834ecd7347e05e01c4969b04a2092d70601a7b6a52d40e9c71458601d161
BASE_00002749	baseline	k141_23661	1403	113a2478f09c3823917868b4a25f70a536e56d536184f4ac47fa39125bdd63ff
BASE_00002750	baseline	k141_9534	1387	47fbc47f6aff670a2506bef5c04b16e8f1c2fe403a1b4579ea5a264d9c90ff15
BASE_00002751	baseline	k141_16673	1025	d2d0b56d4d443f1ea5d4c053d5241eeb2b9fee0d20f12353ebc4b178bb60df93
BASE_00002752	baseline	k141_2280	1187	a5cf51045986bd4ec606c45230899cec3d62d6750c0a703a679e5ee6a3a7224f
BASE_00002753	baseline	k141_9537	1247	f2629641c93473f19d65186d97253a8473d19688348b78db4e70c8e6766d642a
BASE_00002754	baseline	k141_23664	2302	ca3a600833031347ec51a64aa87aace56392eb29ff4dcf597c0c63e93738e7fa
BASE_00002755	baseline	k141_23666	1051	a8bac9d026a4a14e8342460fa091902d7ee05001a13431f50b8b6dc8ad5df87f
BASE_00002756	baseline	k141_16674	4509	ff918575e9ffb168b7305f8ba2af89f0cdc4af00ab8859d7323b06622289ae00
BASE_00002757	baseline	k141_2281	5351	dc1e8173dfeca2679a974964c6281dca4af5ae8a81b503ef15c0178a5646be9c
BASE_00002758	baseline	k141_16675	2397	c2dbfc03b77aea087af684503b927b4b67610644432d176070f29709034d06f0
BASE_00002759	baseline	k141_23670	2124	ea3fe1553ecae5827ed8605776e1ea74b9fa478677ceb839389b95655157fe7e
BASE_00002760	baseline	k141_9538	5891	ae1c8c424275c211132d72accaee76f9f30aaeb97040abc30de188db08b2ef01
BASE_00002761	baseline	k141_9539	1401	e3825b1a2e493395d53f4b0fd75733d5a6ecad184591f2f5775f99c9a91de4b9
BASE_00002762	baseline	k141_16680	1137	967c282ae48e77fa8ff1a6305e4efd9fb9722b12d56aa1e5814e8ae32adc34d9
BASE_00002763	baseline	k141_23674	1113	7acc1995222542fecf532d0971fc585b5cd5cc7a7da5192e0e5f1587e4b383bc
BASE_00002764	baseline	k141_2285	2090	845b3e09b1cefc09d0c567fb4c98e06abc9e80476cfdd8fcfcad04894d02277a
BASE_00002765	baseline	k141_9543	1114	991a2741ff9e9ae2a8741b124829163563481a4e74a5d6fb7b1e2d4e4d3d234c
BASE_00002766	baseline	k141_23677	1024	67996bd951fd4d520058749459749f3ea98bc28dfc43765b599f839838bb0e89
BASE_00002767	baseline	k141_16681	3022	5811f511bfbe14d98fc318330909568ae0fe2ac531d51c60d515ce46ab39770e
BASE_00002768	baseline	k141_9544	1157	0eaf7c5a12343fe19f006ad1ea710b6bb10265c2b0830048540d44096a6a6c97
BASE_00002769	baseline	k141_23678	1291	3faaf6654ac2a31e4a97da19b5fb6909cfbd776173fc12049e4ae8e7e354f668
BASE_00002770	baseline	k141_2288	2641	0be1418c38c4ac1323f61773fada67b1934941868ecde4d9e53b0e73423f93c2
BASE_00002771	baseline	k141_9545	1612	54f569e738409fe14fd36f1a409968f8c186e2845db508d2e328a69871f20269
BASE_00002772	baseline	k141_16684	1699	71f9c2623defffd47cdbc0ece75eca731d4a15fa5f0c585f9c60a1d65e3cf972
BASE_00002773	baseline	k141_16686	1030	47b84be030c89d9055ca8d0f49a7e53bf7bf352d78bbafb9fa1da818472aef26
BASE_00002774	baseline	k141_9549	1309	527a0d2d6d366e5ceca5b40766293ec274ddb52c17901bcacb9fa69a98b8e6e0
BASE_00002775	baseline	k141_2290	2986	074288c2a9c1ee608e2ddc181055f278c00f9f0de07175bd6facac07c9f67595
BASE_00002776	baseline	k141_9550	1018	61344171be5cc188e05af5aabe66bc008aa58bfb0b2899edfe8d2f83cd14542f
BASE_00002777	baseline	k141_16689	1071	ab1705c3423d34c30191b03823cc6f9eb5a6290991c3a9468ca426a159e88fa8
BASE_00002778	baseline	k141_9551	1083	04bcda494624f406278f3050e6dab4a636e82759821ca34596212c9e9c5184d6
BASE_00002779	baseline	k141_23680	5435	e1d48ae27c8dff9f12e96178f5679b9a20abee465bc9d0c4b5d625feb071f1a7
BASE_00002780	baseline	k141_23682	1115	45b627af99ba9c149804c7d78d32e334609827b9ddc8a3ef52a73752b2f5ac4c
BASE_00002781	baseline	k141_16694	1418	3f050b82a076b55b51e4a37edb39fce41a5a3ab42a8afaea7318615883ee5d7c
BASE_00002782	baseline	k141_2291	5304	1b172f05577108fe5efb06912d29db0b2c481428949ef3592677fa89b65a2a9a
BASE_00002783	baseline	k141_16695	1079	63042857194314358ca827e79f4f038d50f2de3298c4b8b68377333cabbd50dd
BASE_00002784	baseline	k141_9555	3387	9bc656901aedd240f6395cd6c4b4d20ac06e2bf0f21cc569b37a7ea5697258d5
BASE_00002785	baseline	k141_2292	1731	f77b79eb09a6c9f6600042c5fefe3c8fa62ad8ab2d82629fb59c91269cdd36ad
BASE_00002786	baseline	k141_9557	1258	95beb7497d4aae4774093c5e1a2bf230b21066a3f9f105d985990337787f2ef1
BASE_00002787	baseline	k141_2294	1891	991b47ac099652e88f8eb83c4b717603e1131729924cc4356e7c3614ce21db6a
BASE_00002788	baseline	k141_9559	1177	013644921fb8d849aef85b91735553a514502da85bdaf78bca6d4ff117bee1a0
BASE_00002789	baseline	k141_16705	1088	49f21d7a4dd37ec7ecf508d83137f78b6b72cb9a6dc09b90a110f8229d7f2f64
BASE_00002790	baseline	k141_16708	1093	22e60b7fe4cfb0d08fdd358c6e6d238fc541c89f19a0799bf3650c2a4956c432
BASE_00002791	baseline	k141_2295	3886	82118b08edc49fd672e665b485e2bdf56d258fbb77b6e04752ac749fdfb2b9b9
BASE_00002792	baseline	k141_9565	2302	a936d22e738a734107cafdc1781db9780081a0a8209ba25f66d065c0299412ea
BASE_00002793	baseline	k141_2298	1041	730773eae23eb3a3f0e4d7444845d99d527bbd62f07ba40d20361a0d2c73cce1
BASE_00002794	baseline	k141_9566	1286	53f0cfea5399873469759817ce10c2c790531880c37fc5d5a91422b04677fc38
BASE_00002795	baseline	k141_2299	2342	106b71575fca8c23b74e4704e7f3a1273123e88990c117c83266cfb04de3647c
BASE_00002796	baseline	k141_16716	1562	c75bf9ea1d68169a4ed289c5f701fb8f71c5952ac055789ffaac4ac8814276ae
BASE_00002797	baseline	k141_23686	12448	8406a22f3d2bc800e80db787cafd48de13066021350b6ab37e32e44810810b6b
BASE_00002798	baseline	k141_2301	1215	f0e51d4ce9ec3cfd3f0935505e573a317450cd7cbb6dd532311f14a38cc3f3af
BASE_00002799	baseline	k141_23687	1769	a527ba24af67784a69f6896b195aaa0deabcc6bd004404d49de83ec1ad29e664
BASE_00002800	baseline	k141_9573	2174	da92be4d9ffa842a4ddf2c7276ec7edb31e85ade3e4c6151567463430991455c
BASE_00002801	baseline	k141_9574	1031	ac8a1a5bc6a608a463760d9153c21568f51815b5b610f2e5fe0ead50bc9970f2
BASE_00002802	baseline	k141_2302	2989	e150a60483fc368c2a69c4070706f0f91361edcd703bdc80b85a8b5aaefe1ec8
BASE_00002803	baseline	k141_16718	3687	1c68121bfe445748c5fb98327f49809f822c4ab2f7d6a4eb2014d9645ca42be8
BASE_00002804	baseline	k141_9576	1196	e97a6e1dbc4e97e847a0207728c251da25a6710fdc769f32a27dbacd326224ab
BASE_00002805	baseline	k141_16720	1815	dc53fc6fb417aa2cafb37ce07df8af688d464c79c1f2d04991dce74be7448316
BASE_00002806	baseline	k141_23694	1143	b058f204f423e1e5075838c8dbf159078b2a0bc4e613a76c8697404bd18cda7c
BASE_00002807	baseline	k141_2303	2978	7a7aa53a89fca40b1a9c20a36058b8bd25235d61e4fca3898514fbcec36d8988
BASE_00002808	baseline	k141_16721	1454	8ede74080164902325419c3d247432161a3c6f639a21370e637a75e279458ba4
BASE_00002809	baseline	k141_23695	2597	b112baa7a61dfb098089aca2fe79399e1922550448ec404e6aa690d68025b2b8
BASE_00002810	baseline	k141_16723	1111	f4652da238129d97b96110f513606cce3af9192dcb0aa2f58d56fc383c5ea4b9
BASE_00002811	baseline	k141_16724	1394	71c31df061057b3bd15b280e366965b332f700e258c0d5fedd5a0c98577ebfa7
BASE_00002812	baseline	k141_2308	2331	bc6a581627294fbd86c8127880bc8ce651bdbde349f439b9fba356fc08f9c2ea
BASE_00002813	baseline	k141_23696	2005	b04b819e1035f95ab10a9b75bac3a0c390b830f7e7fc9bd5ecd6087e27956c24
BASE_00002814	baseline	k141_16725	1941	706d550a6415d59f9807626ca0f346b1496df58e8a81bf0d88d0a9a8c2a6df31
BASE_00002815	baseline	k141_2310	1550	f23ec7b8904b45c928923ff747651f8c99ba48a80769a93cf2a04dd6654b9ef3
BASE_00002816	baseline	k141_23700	1164	18dfc588c20fbfee697778d0de850089d11408ab8fd1f8fab7e1cf91332509fb
BASE_00002817	baseline	k141_16726	1398	fbd620c8f80cf2bbaf8f262e734e07cba2a49ed321b330b5536ab2d125582b52
BASE_00002818	baseline	k141_9577	9681	819fd9bfe7ff394882c3966f15f2f6187a1ff1969ad30c4c0b1ec19951937a42
BASE_00002819	baseline	k141_2315	1610	c823b5d121b9426f435c7007efdfdedea6a4861331957c613c929d1bff0e73b1
BASE_00002820	baseline	k141_9578	1143	f5e95408327b1c6c970138d6852db4e6fee651b84a58596b561f12860caaf9c7
BASE_00002821	baseline	k141_23704	1566	6181419a97609fef55e61bbbc02384b25912eb0a6f0bdd7f51441da7cff4309e
BASE_00002822	baseline	k141_2316	1336	9269977f6e827e0628a9e9e209eedb17d50186b50ba7e5d4a2d27bcf3a673259
BASE_00002823	baseline	k141_9579	2140	06ca0dd39da908fe803bd95fc2617ee88a55c1d2c909efeb2af02d3e98403716
BASE_00002824	baseline	k141_16731	2650	cc1f211fa0841f06bc3cf72492b121b1c3fcb14b527801ca112d1ef01bc6bd1e
BASE_00002825	baseline	k141_23707	1001	6fe9f47359d88c4782a1172a6139e8dd2a1de7d6863931e4f55a001822ee4b52
BASE_00002826	baseline	k141_2318	1302	7cdf110ea1cb5cd4c4972c00894af6448942e8e878e6d193422403c9f35e7593
BASE_00002827	baseline	k141_9584	1071	37d35578471fbaad033e1ee2351227e92c259deca98e8c804516fed51e358453
BASE_00002828	baseline	k141_16732	2440	06da470aad16620ceebae1468b4a4d53bad44ce57e1a6d5942cb6b02f596e729
BASE_00002829	baseline	k141_23710	1524	29bf9dde2fc565f9b30b4229f126a292c93f6b0c777de687179e5b47c4be73a7
BASE_00002830	baseline	k141_2321	1110	5dcf5fbc8652bb94e6fa1e73f59bc0d183aa50cb6d2845668bc059d40940b8d5
BASE_00002831	baseline	k141_2323	2311	ded2053cd196bcc1c262c21f3835add5f4365ffd38f8aac447fdb00466073c2e
BASE_00002832	baseline	k141_9589	3156	6aa64ea2730e2abb0fa2560e66484b789d3bf521c71d975f24f67dc64e66c8ce
BASE_00002833	baseline	k141_9590	1147	e035dae39453e9bddda7b0fde9929c18129da34db2cf397d05914ae80b30ee52
BASE_00002834	baseline	k141_23718	1501	357489ddf74bb94606e264754a9ef86efd5d9c33a260fc61e139cab1d8358b44
BASE_00002835	baseline	k141_2327	1104	48f031c1c4ca7cd958cf19448340a83fe51c0d9bb8ccdc95cd8af5b23cf81347
BASE_00002836	baseline	k141_9591	1306	0c03783f21538fe8699caeecb0c0cf94c8497686aa56d396612b54b39f5a019e
BASE_00002837	baseline	k141_23719	1243	3032efddb50ee4527ae5e8d4b6acad7b78154816e5e9d59894aa23bd4a27b698
BASE_00002838	baseline	k141_16744	1559	6af4744ba91def1ff8df4ceba7571dfeed09ddcdd2a9cc4d454ee11fce3946a4
BASE_00002839	baseline	k141_9593	1100	9710a6c04a09a7816373c6a89bcfe5ec58e4b96920fe506363bb2532e786a4ea
BASE_00002840	baseline	k141_23720	2013	dace058ef54971aae730b424f1972c12cc0a6243b72742f2a6e88188aa675b1c
BASE_00002841	baseline	k141_16745	2311	2fcf1eee3e6d076017905a61aa4b09c55693dd8f46fa155e5d9f7f68301eb92b
BASE_00002842	baseline	k141_9596	1053	71114f32c7bd5b1f6e509ba3f9e7a12a470b00eb668575c495c673683c391f7f
BASE_00002843	baseline	k141_23723	1111	aaf3e276553190517ee6de5ea29aa43fc895fd097c9e18d65f77c31c41e600e8
BASE_00002844	baseline	k141_16748	1052	a667a598630ad41baf5081d42ad6f643c18e816085d5639ddbb5a5e98cf38594
BASE_00002845	baseline	k141_23724	1389	50e3ef3d4021e720499b5a9b5ed456f09f0015e2117bbaccf01fbd3cb26a7cde
BASE_00002846	baseline	k141_9597	2207	ac6cae02989f18ab9eef57b49c36a941411f726fa04e5f7eac4a084c86ac8685
BASE_00002847	baseline	k141_2332	4184	b1b846761ff2d84459369b3adce1ddb093ab288e92de9be1473babacebea2e5e
BASE_00002848	baseline	k141_16749	2146	f12c1b2203ad39e8917bfc8efd11fa087614af55f057798ae6fb412a90187f98
BASE_00002849	baseline	k141_9599	1944	857b040687222fe8914889a15c8c9a114ece648276e7bddf2b49973914a5a525
BASE_00002850	baseline	k141_23726	2433	80683b3b60aa9ab3966de6b36c449b60fdbdf845b662dc94457909229f8f2711
BASE_00002851	baseline	k141_2336	1570	f183c81e0c7f27e63ff428187c018e0017efc03e2ada1b124b44428ac432adb5
BASE_00002852	baseline	k141_9600	1437	20a73740f2cfd434b76a01d4fd3948448215a41b436715b411073231071c3129
BASE_00002853	baseline	k141_16751	1876	205bcb0680e3c0f9f5ffbecf896c4cf5a5612cef61907c168ede806b566c24ca
BASE_00002854	baseline	k141_9602	1411	c809186ebd8c7aea7c099c0332eb7c547e37e0262a077d0c6d76b61b0c92272f
BASE_00002855	baseline	k141_16753	2148	e80a9554d1077434d885e8abd2be1559355d8b178eecd1cc0da352e3422bf618
BASE_00002856	baseline	k141_9603	1515	841e3b60ee44ad718bfd9067cde90f8311d168a399809289034331512b23e6a0
BASE_00002857	baseline	k141_23728	4790	16eb1298423841e5f39d2a7f1288865860464b005523f57823cd6db1e380d333
BASE_00002858	baseline	k141_2344	1341	c74ad7b5412dfc73501cfc9bd2c990e1b085fe94ff9d6a97b21082f1b655fcec
BASE_00002859	baseline	k141_16754	1740	c40691a5efd85dfecaf0caa21338076cac605d0a74edd12f0411c497416fc96c
BASE_00002860	baseline	k141_2347	1356	4cd0d1eae5832d4724345b714e855c0a75c4f4fd07834760b5e10675332b021f
BASE_00002861	baseline	k141_16755	2255	99b98770a0c0b7627503d5bd487090b7db88c5620fb9044973d8f43beca1a1ab
BASE_00002862	baseline	k141_9609	1534	ea0c9e2435319b3097b207cad6956f3b4c17263604690e7187e58330c9bd2e34
BASE_00002863	baseline	k141_23730	3417	b1e6c2d985cff686c5bfe8b69d1811d6931a8142cf4be01b54a50bc0de85488d
BASE_00002864	baseline	k141_16756	1694	a57cf39f419b0428aad0bdfa2089588b69a6604e2822a564ebd0d880525b1f8e
BASE_00002865	baseline	k141_9610	1225	8723b63321f56ac9ceb6ef8d4b4f11cdc9b784dfa145dffad3929b698f193724
BASE_00002866	baseline	k141_2348	2259	b6b6439f74f13b020915d3f39cff52af4d51a67b7e3908c9d7f8fcc49e0f2208
BASE_00002867	baseline	k141_16757	1492	032834990c13ba7c6406bcba828f5b1bc63ffd00b76713d4ef6b63fed38189d2
BASE_00002868	baseline	k141_2349	1559	b8194fb4e3b09205fe38ba18fa7b5858b09ce2d675f26cc8f8514344c3e3f1fe
BASE_00002869	baseline	k141_16761	1238	1f5b310e9aae883adf95e3200c8553b27e94b90deb22afcc4b93c8d1db354bf6
BASE_00002870	baseline	k141_23734	2177	297942a1b0e8f3bcf03ccb1a28a077fb35ee7b66175f0164078beccc0249e273
BASE_00002871	baseline	k141_23738	1532	16c3b012858b5a673eba9a8a6c7b8a9108d490451042116618bda765ed81df20
BASE_00002872	baseline	k141_16767	1276	bfd64780f1c947bd80631c4f0cdf86f6d3cf5bccf06c99850c8a2641e6024127
BASE_00002873	baseline	k141_9624	1238	1b0b087c2f8c88abb821bc827db43ed2d6cb0ec5fc471f0981e82e0901563add
BASE_00002874	baseline	k141_23739	1334	8c8628044c8d906a4b1ca76a5d19971d6c923480c78d242836942a456e0f034a
BASE_00002875	baseline	k141_16768	1568	ee5a631f6384847b3ba0240f4bd902d0026c8a13c3e4f2c900e06d92f01da46b
BASE_00002876	baseline	k141_23741	1313	9785c91ac30a9542cec60b25eaab93ae684fc0e7c6e050021103f5e8194c240f
BASE_00002877	baseline	k141_9628	1110	d4436edba44cb591ff077ffef63b8eae7dc00ffd78192341921efe663543cd5e
BASE_00002878	baseline	k141_16770	1559	34af947ca815cb964590a4547908cd888876c7fcb95ec165bf453836996073fa
BASE_00002879	baseline	k141_2350	9332	9a87ee2095175fadc218160bc47c37829cfe93b9d299a4fa6fc6d1e7be40795c
BASE_00002880	baseline	k141_2351	1505	d79bf6a913befa8994ae0b35aaa4bb5dc98201cd62d0f08ccfa8bc944d8300bb
BASE_00002881	baseline	k141_16773	2193	df7de92f95103c47e178f2bb8826a0f359aef8fbb63147d4b14824d6b8bdc480
BASE_00002882	baseline	k141_23744	4009	d85984eb4f5f230dbce913be80896b5b711e4ff141c87cec5c851f976e670fd3
BASE_00002883	baseline	k141_2354	1823	c3f17a2b2c3f62e3dad8dfc151e8455ed9ca3e2547d321904e4521ce9b326327
BASE_00002884	baseline	k141_16776	1815	39d7ad960a29fcd2b748239a2f17ae91907bd2d2b45f1653ed2ca13983a1ffaf
BASE_00002885	baseline	k141_9634	4251	339b31ab582b7e3124c500dcf1b80c5eb017f8c3aa8cb5824305a630dfe133cc
BASE_00002886	baseline	k141_2357	1482	9648da2a66f61fdefea0c0d10e8d99627d55ceedb65ca47333ee68870a66eb47
BASE_00002887	baseline	k141_23751	1341	3b582a84a15e7c6edd7bac1610f62f9d39e50f1f312b3900feb21ffde9a59def
BASE_00002888	baseline	k141_16781	2070	9e3b8504b9ad941ced6e44f114ce6a7821e8e59c3d0ffd1fde65907191ef48d5
BASE_00002889	baseline	k141_2359	1222	6792f1e31263566c3d4ed73e3d55355a5b6857d094f4d8c0d6e0067e62d0ee53
BASE_00002890	baseline	k141_9637	5605	c74b719104952099e87f591200922c6df3826978b0fb786e930262f86f647f56
BASE_00002891	baseline	k141_23753	3236	5238c2e97cea3661715ad952c9f824361567fcb7fe9da85d458f4b417dd41498
BASE_00002892	baseline	k141_2362	1931	7f2ee5a7d0d4da8b63351dff88b4fb8f9ef2dae000825d7c4125a4146afd903a
BASE_00002893	baseline	k141_2364	1069	3b287282945bb59faeb0c961b5ffabee712e93fc9d9ae8c475aee586b49fc708
BASE_00002894	baseline	k141_23756	1070	83ac7533b48fc96f92ecc5a76e49a603d10b143b7855dc120f2e984543bdd4f1
BASE_00002895	baseline	k141_16787	2519	ceb69ec9c47fd8711374ea4175bc107a0a8e5e3d9f0ae19fe2bed5f64c778b86
BASE_00002896	baseline	k141_9638	3027	ee9b61930ef1737d517e23f12b37f68c79ae4baa6c0922d05a04377e629f6c63
BASE_00002897	baseline	k141_9639	1232	bdf836d7bb50d3da2503d1cce9aa6542ffdd892ac3f89e3493b4f74497eff6ee
BASE_00002898	baseline	k141_2367	1099	082d50751ffbf35a59b3a702e80658e89d49f5e203df745eec4d274601cca660
BASE_00002899	baseline	k141_16788	2179	a17265890cd41d6de031bad80ceeaa10ce90458c2ebadf02fa8f0380292ac37c
BASE_00002900	baseline	k141_23763	1002	437e6aaf37305f53afe51b2fa65333ae748f42b1ee60ddf0cafa9971bdbf8587
BASE_00002901	baseline	k141_2370	1076	06d039ada2fef660e56becb807300491886b56e3521fc4f88d0e24a85d6764f4
BASE_00002902	baseline	k141_9642	2187	ac57280e10ef2e16ba818152ce23b9d9fcec641cde5a22f28c1a4b219614864c
BASE_00002903	baseline	k141_16792	1656	ff3b6c3ddbcc37e928b1287fffb3446cd0d76d6548f2e2091e29cf82c189dfc1
BASE_00002904	baseline	k141_23766	1379	4ffab87378f250279424737060d093b71cfbb20b57aa9d1e48e07c4da4a06377
BASE_00002905	baseline	k141_2373	1388	8e0e95b18f68d95049093ec335606f9c887d222049e938f8ea45095ec04d3c63
BASE_00002906	baseline	k141_9646	1723	3a13db3fc8ad2011489d4eb6fb67d09d00b3693ccdf06067b77aad3d13a4af48
BASE_00002907	baseline	k141_16797	1173	c1051782e2b36a8b016190be146f908f1309cfdc705900e9e83c3d4848f0de0b
BASE_00002908	baseline	k141_2374	3620	4f974ab93c78d0bdd1fac4c4ac9f57e73f08aca36a5527ce0a386360b2d18c3b
BASE_00002909	baseline	k141_23774	1991	9b7dafaf93c6a2836147ad7c38cc6219bf6c15cc2efb4769e18409803b224fd2
BASE_00002910	baseline	k141_16802	1341	03c84052afa189fa3b4973385e0390054be710f49df2573fb82546fa23edfe0e
BASE_00002911	baseline	k141_9650	2103	99796c48cf112c5951087e3f5ada8d8d438c26ea70ce709d66bc9b1299cb1284
BASE_00002912	baseline	k141_23776	1535	11c6aa6d734654489f77d279c5a185417b6eb45cce888934ce137a5ea087f380
BASE_00002913	baseline	k141_16803	1558	8f600910b4f4b978bfad80ce5844b29b90f14bddbb99123baa516f1c5af69034
BASE_00002914	baseline	k141_9652	1235	7f4ab8141c95925b78ef4b2a9d2173e8deafc5e5a6bb3321b076335a84e8ac61
BASE_00002915	baseline	k141_2379	1747	a06681d8498d8b265fa470b3b8f079b410611f2cebf30eb9c432716b2d500fef
BASE_00002916	baseline	k141_16804	1073	2f9033ec272b9cebb9e1defc4871ffc164d8627128b5ccc3956f1cced42385a9
BASE_00002917	baseline	k141_2381	1034	b75617024f7d48e39f773a24b5345516be50d494dddffb59be31e659b68e857a
BASE_00002918	baseline	k141_23778	1792	537f57d1e93ed9dea4a47cf32b5566e53e1d91c662a0e2d99f0c5d44002aae98
BASE_00002919	baseline	k141_2382	1167	6b52864adc9d142018d85174d1c206435388f9b5f32df273a829a1fb726c05b3
BASE_00002920	baseline	k141_9653	4020	399d3abf7b7b97fd3fc1844303497027161c66a211d001e45e8654e7d29eade2
BASE_00002921	baseline	k141_2383	1805	cddc01cf1c7eb050e6b47f7ad817b96973276be0a32e2353120a73ddb484e05f
BASE_00002922	baseline	k141_9655	1025	742d6b9aa532639fd96a53610fe3b6d2c65eb24c970bb5c1c483d90935acd24f
BASE_00002923	baseline	k141_23782	3343	ab6fcc5607f5647be5a64f297de3efb1b276711b2c35f1a93c616bf89231f6c1
BASE_00002924	baseline	k141_9657	1099	76df31af730657c931241c31350e6f8a8934ba7421bff9a0f638360905dde4d0
BASE_00002925	baseline	k141_16810	5492	193471861281ef7ac3c2bf43554a26eb4f707b09a5a350f8fa85ca9c7e85daaf
BASE_00002926	baseline	k141_2388	1542	a1c7a845c7c1eba0fa5e016bbe35a340910bf14d22e8aa4ca48008bfc7a32458
BASE_00002927	baseline	k141_9658	1647	99b9cb77a327333776ebabf3664bae6572828a8ad6327b6d3195e4c433882f35
BASE_00002928	baseline	k141_23786	1960	ed90d72b74daff0fa7a088fa9dd2dad1d943574df47980201fbe4d7c08481fb5
BASE_00002929	baseline	k141_2391	1206	26133f612ff6ec62cf551d5591d3648bccf5a43f8ff596097512f7e3984c7599
BASE_00002930	baseline	k141_16818	1150	30bf4c852706cdd90320f55dcfce94912b1dcc41adb438796dad6f0eba0dd713
BASE_00002931	baseline	k141_2392	2568	ba6156320aebc36c40cf3a2c0c0a7431ae56673c7c6366c1516d5f8d8b37c441
BASE_00002932	baseline	k141_23792	1037	09abdddf9b3c2f7f3fe3613ea22f80ef0b3685591c53f4570f235e9b4995e3ec
BASE_00002933	baseline	k141_23793	2243	8c30a9b3ae715d1e9cb457d42f549aff0555a4d2bbf15cc9653a9e4d132af2fa
BASE_00002934	baseline	k141_16819	3077	9dd8b1decb3d135620f290bb0ce10e6bb6194d7cbf4c1e82a2fef9bfd214a356
BASE_00002935	baseline	k141_16820	2026	4e3475dd1fc602319a9e593325a560d1fcd40958afb10673cc2fd8889f093320
BASE_00002936	baseline	k141_2403	1699	084e95a4a52d6eb3123d74bf6fdcc02889c44afdf8c11a2cc838b8b3e6b99147
BASE_00002937	baseline	k141_9663	9765	edc33f59b3326f7afad2ba1bed7a7264e2c6ef46613c77858051ed65ebfafd4d
BASE_00002938	baseline	k141_23803	1019	4ed080c0d13d137007e58378fbcbfc960b64e8c31f8dd5282267471f25768503
BASE_00002939	baseline	k141_2405	1746	757dc56617efbca184155447702691e59668aabccdad6420a2fc70c3ea3ba65e
BASE_00002940	baseline	k141_23804	1353	1c5d5801c1d08820dea948faa4e11c1c7ad64d9fdf576a020fe4aa172647f0fc
BASE_00002941	baseline	k141_9667	2276	52ce877367c77231838ea09dc102961f1e7f4fd79daeb7d63177c8aa29984c73
BASE_00002942	baseline	k141_23807	1314	55d9e86e1404014b4e1a2c52677a40f6e885a3d974ff21727ee3035d3439d622
BASE_00002943	baseline	k141_2409	1180	3cdf3633fe322d35e5363db6df7f49804d4fe0b1231a9466fcb71e283becf9ca
BASE_00002944	baseline	k141_2410	1120	bbdf8256ef586729e3eaff398db34ab83d2c40ece9414ee6825db5a29f2eca6d
BASE_00002945	baseline	k141_9668	1442	745c8dcbcd67d5dd02f157100fc2894c59687f54455d5a09a33014ac3b10025a
BASE_00002946	baseline	k141_16826	6162	29518e7593e4e4081795486d061f1509e38ad3fcbc86d1d19e7a1ae3337b3403
BASE_00002947	baseline	k141_2412	1337	e9fd12fb122c2a44e8068d5ad13c37e5a0642fa5aae159add36f5349b4cb73f4
